3.03802	-5.49927	
3.02277	-5.48553	
3.0304	-5.49011	
3.02124	-5.48706	
3.01666	-5.48706	
3.02887	-5.48248	
3.01819	-5.48859	
3.03192	-5.49622	
3.04413	-5.48859	
3.03192	-5.48096	
3.02582	-5.48706	
3.0304	-5.48553	
3.02887	-5.48248	
3.03345	-5.47943	
3.02124	-5.48401	
3.03802	-5.48248	
3.03497	-5.48096	
3.0426	-5.48096	
3.0304	-5.48401	
3.04108	-5.48401	
3.05023	-5.48859	
3.0304	-5.47485	
3.04871	-5.48401	
3.03955	-5.48706	
3.04565	-5.48553	
3.05176	-5.47943	
3.03192	-5.48859	
3.0426	-5.48401	
3.0304	-5.48706	
3.03497	-5.48706	
3.04413	-5.49469	
3.04871	-5.49011	
3.04871	-5.50079	
3.03955	-5.49316	
3.02887	-5.48706	
3.04413	-5.48553	
3.04108	-5.49011	
3.05023	-5.48706	
3.03802	-5.48859	
3.02124	-5.48553	
3.04413	-5.48553	
3.03345	-5.48096	
3.01666	-5.49011	
3.03955	-5.48553	
3.02887	-5.48553	
3.03497	-5.48706	
3.01819	-5.48248	
3.03192	-5.48401	
3.02277	-5.48553	
3.02734	-5.48553	
3.01514	-5.49011	
3.04565	-5.48553	
3.01666	-5.48096	
3.02124	-5.48096	
3.02887	-5.47638	
3.03802	-5.48096	
3.04565	-5.47028	
3.05786	-5.4718	
3.02582	-5.47028	
2.9953	-5.47485	
3.0304	-5.48248	
3.05634	-5.47638	
3.00446	-5.47791	
3.01819	-5.47638	
3.01971	-5.47638	
3.02887	-5.48096	
3.03192	-5.47638	
3.01819	-5.48096	
3.01666	-5.47791	
3.01361	-5.48401	
3.03802	-5.48401	
3.00598	-5.48248	
3.01361	-5.48706	
3.03497	-5.48401	
3.01514	-5.48096	
3.01819	-5.47791	
3.02429	-5.47943	
3.0304	-5.47485	
3.03955	-5.47485	
3.00903	-5.48401	
3.03192	-5.47943	
3.02887	-5.48248	
3.04108	-5.48401	
3.01971	-5.49011	
3.02582	-5.48553	
3.04565	-5.48706	
3.03955	-5.48553	
3.02734	-5.48248	
3.05939	-5.48401	
3.02887	-5.48706	
3.03955	-5.49316	
3.02887	-5.48553	
3.03345	-5.47943	
3.0304	-5.48401	
3.02124	-5.47943	
3.05634	-5.47791	
3.03345	-5.48096	
3.02124	-5.47638	
3.05176	-5.47943	
3.03345	-5.48401	
3.03497	-5.47333	
3.04718	-5.47333	
3.03955	-5.47943	
3.04565	-5.47791	
3.0304	-5.47485	
3.02124	-5.48553	
