4.31061	-2.76337	
4.30908	-2.78015	
4.29382	-2.76337	
4.29688	-2.76489	
4.29688	-2.75726	
4.30145	-2.76184	
4.30145	-2.76794	
4.29688	-2.771	
4.28925	-2.77405	
4.28772	-2.77405	
4.2923	-2.77557	
4.29688	-2.76184	
4.2984	-2.771	
4.29077	-2.77252	
4.2923	-2.771	
4.3045	-2.76489	
4.2984	-2.76489	
4.2923	-2.77252	
4.28925	-2.77405	
4.28772	-2.771	
4.30603	-2.76337	
4.30603	-2.76184	
4.2923	-2.76031	
4.3045	-2.76184	
4.2984	-2.76184	
4.29688	-2.76489	
4.31671	-2.76489	
4.30145	-2.77252	
4.2984	-2.76947	
4.2984	-2.77252	
4.30298	-2.77252	
4.30145	-2.7771	
4.2984	-2.76489	
4.28772	-2.76794	
4.28619	-2.77252	
4.28772	-2.771	
4.2923	-2.76947	
4.2984	-2.78168	
4.30145	-2.77252	
4.29535	-2.77863	
4.29382	-2.77557	
4.28925	-2.77405	
4.29077	-2.77405	
4.2984	-2.76642	
4.3045	-2.77405	
4.28009	-2.771	
4.30145	-2.76489	
4.30908	-2.77252	
4.3045	-2.76794	
4.30298	-2.76642	
4.3045	-2.76642	
4.30298	-2.77252	
4.3045	-2.77863	
4.30298	-2.77405	
4.31671	-2.76794	
4.30603	-2.771	
4.30145	-2.77557	
4.30603	-2.77405	
4.31519	-2.7771	
4.30603	-2.7771	
4.30756	-2.76947	
4.29688	-2.76489	
4.31976	-2.76031	
4.30908	-2.76337	
4.3045	-2.76642	
4.31213	-2.76642	
4.31519	-2.77405	
4.30908	-2.771	
4.31671	-2.76794	
4.3045	-2.76642	
4.3045	-2.77405	
4.30298	-2.771	
4.2984	-2.76031	
4.31213	-2.76947	
4.31061	-2.76642	
4.30145	-2.76489	
4.30145	-2.76337	
4.2923	-2.76184	
4.2923	-2.771	
4.30908	-2.76642	
4.29688	-2.77557	
4.30298	-2.77252	
4.3045	-2.771	
4.28925	-2.7771	
4.31213	-2.76337	
4.30145	-2.76642	
4.29535	-2.76489	
4.29535	-2.76947	
4.32434	-2.77252	
4.31824	-2.77252	
4.31213	-2.7771	
4.2984	-2.76947	
4.3045	-2.76794	
4.30145	-2.76489	
4.31061	-2.76642	
4.31213	-2.75726	
4.30908	-2.76642	
4.30908	-2.76642	
4.31213	-2.76031	
4.3045	-2.76794	
4.30908	-2.76031	
4.31366	-2.77405	
4.29688	-2.78015	
4.31061	-2.77252	
4.30603	-2.77252	
4.30908	-2.77863	
4.29382	-2.77252	
4.2984	-2.76794	
4.30908	-2.77252	
4.29688	-2.76794	
4.30603	-2.76642	
4.30603	-2.77405	
4.29535	-2.77557	
4.29382	-2.7771	
4.2923	-2.76947	
4.2923	-2.76489	
4.2984	-2.75726	
4.29535	-2.75269	
4.30298	-2.75574	
4.29077	-2.75269	
4.2923	-2.76184	
4.3045	-2.76031	
4.29382	-2.75574	
4.30603	-2.75421	
4.30908	-2.75574	
4.29077	-2.75726	
4.30298	-2.76184	
4.30756	-2.76642	
4.29382	-2.75726	
4.28772	-2.76031	
4.29382	-2.76184	
4.30298	-2.76642	
4.28925	-2.77405	
4.29077	-2.78168	
4.28925	-2.76642	
4.30298	-2.77557	
4.2984	-2.77405	
4.29382	-2.76947	
4.30298	-2.77405	
4.29688	-2.76642	
4.30298	-2.76642	
4.30603	-2.76794	
4.3045	-2.76489	
4.31061	-2.75726	
4.30145	-2.76031	
4.28925	-2.76794	
4.29688	-2.75726	
4.30908	-2.76947	
4.30145	-2.76337	
4.29535	-2.76031	
4.29077	-2.76642	
4.3045	-2.75421	
4.29382	-2.76031	
4.28925	-2.76794	
4.2923	-2.76337	
4.29688	-2.75726	
4.30145	-2.76337	
4.2923	-2.76337	
4.29077	-2.75726	
4.2923	-2.75726	
4.29688	-2.75269	
4.29382	-2.76031	
4.2923	-2.76031	
4.2984	-2.76489	
4.28619	-2.76031	
4.31061	-2.74811	
4.3045	-2.76184	
4.29382	-2.771	
4.28772	-2.77863	
4.29382	-2.771	
4.28619	-2.76947	
4.29077	-2.77405	
4.3045	-2.77252	
4.28467	-2.77405	
4.28314	-2.76794	
4.29077	-2.77252	
4.28772	-2.77557	
4.29077	-2.7832	
4.28314	-2.771	
4.28467	-2.7771	
4.28314	-2.771	
4.29077	-2.76794	
4.29077	-2.75574	
4.2984	-2.76184	
4.3045	-2.76031	
4.30603	-2.76031	
4.28925	-2.76031	
4.29382	-2.76337	
4.2984	-2.75269	
4.2923	-2.76337	
4.29382	-2.76489	
4.28925	-2.76489	
4.28772	-2.76031	
4.28772	-2.75421	
4.29077	-2.76947	
4.28314	-2.76642	
4.2923	-2.76642	
4.29382	-2.75421	
4.28467	-2.76184	
4.2923	-2.76337	
4.29382	-2.76642	
4.2923	-2.771	
4.2923	-2.76642	
4.28162	-2.771	
4.28314	-2.75574	
4.2984	-2.76031	
4.2923	-2.75726	
4.28467	-2.76794	
4.29688	-2.76794	
4.29688	-2.76031	
4.2984	-2.75116	
4.29382	-2.76031	
4.28772	-2.75421	
4.28925	-2.75269	
4.29688	-2.75574	
4.29077	-2.76337	
4.30145	-2.75726	
4.29535	-2.76489	
4.28925	-2.76794	
4.28009	-2.76337	
4.29535	-2.76794	
4.32129	-2.77557	
4.2923	-2.76794	
4.28467	-2.76642	
4.2923	-2.76489	
4.29077	-2.76794	
4.2984	-2.76031	
4.29535	-2.76794	
4.28619	-2.76489	
4.29382	-2.76794	
4.29688	-2.76642	
4.28162	-2.77252	
4.29535	-2.771	
4.29535	-2.76337	
4.29382	-2.76642	
4.29688	-2.76489	
4.29535	-2.76947	
