3.3844	1.63727	
3.3844	1.62811	
3.37219	1.61743	
3.38287	1.62506	
3.3905	1.62506	
3.38593	1.62811	
3.39203	1.62048	
3.38745	1.62048	
3.3783	1.62964	
3.38135	1.61896	
3.38898	1.62506	
3.38593	1.62048	
3.3844	1.62048	
3.38745	1.62811	
3.38745	1.62354	
3.38135	1.62048	
3.38287	1.62048	
3.39661	1.62964	
3.39203	1.63727	
3.40729	1.63574	
3.3844	1.62354	
3.39508	1.61896	
3.39203	1.62354	
3.39661	1.62964	
3.38898	1.64185	
3.40271	1.63116	
3.40881	1.62964	
3.39813	1.62506	
3.38745	1.62354	
3.39203	1.62354	
3.3844	1.62811	
3.40118	1.62506	
3.40576	1.62811	
3.38898	1.62506	
3.37372	1.62659	
3.38898	1.61743	
3.39355	1.62048	
3.39661	1.62506	
3.40118	1.62354	
3.38745	1.62201	
3.3783	1.62811	
3.3905	1.63269	
3.37982	1.62354	
3.37067	1.62659	
3.38287	1.62659	
3.37982	1.62659	
3.39355	1.62506	
3.3905	1.62506	
3.37372	1.62201	
3.37372	1.62201	
3.38593	1.62811	
3.37067	1.62354	
3.38593	1.62659	
3.37982	1.63574	
3.39661	1.62354	
3.36914	1.62354	
3.37219	1.61896	
3.37524	1.63116	
3.37524	1.63269	
3.37372	1.63574	
3.36456	1.63727	
3.38135	1.63574	
3.3905	1.64337	
3.37219	1.62354	
3.37219	1.62811	
3.37982	1.63879	
3.36914	1.64032	
3.38287	1.64032	
3.36609	1.63727	
3.36914	1.63727	
3.36456	1.63879	
3.3844	1.63116	
3.36761	1.63269	
3.37219	1.63116	
3.37372	1.62354	
3.37067	1.62659	
3.37219	1.63269	
3.37982	1.63116	
3.3905	1.64185	
3.38287	1.63727	
3.37372	1.63727	
3.3783	1.62506	
3.38135	1.63116	
3.38135	1.62354	
3.37524	1.63727	
3.36456	1.63116	
3.39813	1.63116	
3.38898	1.62048	
3.37524	1.6098	
3.3905	1.62048	
3.38745	1.61743	
3.36609	1.61133	
3.37067	1.62506	
3.37524	1.62048	
3.37067	1.61743	
3.37219	1.61438	
3.37524	1.62048	
3.36304	1.62659	
3.38135	1.62354	
3.37372	1.62354	
3.36761	1.62354	
3.36914	1.62354	
3.37524	1.62811	
3.37219	1.62659	
3.38135	1.62811	
3.37982	1.62354	
3.37067	1.62354	
3.35693	1.62354	
3.35846	1.62201	
3.35541	1.62201	
3.35388	1.62354	
3.36761	1.62354	
3.36304	1.62811	
3.35999	1.62659	
3.38898	1.62964	
3.35693	1.62506	
3.36151	1.62659	
3.35083	1.63574	
3.35693	1.62659	
3.36609	1.62659	
3.38593	1.62201	
3.37524	1.62201	
3.37067	1.62506	
3.37982	1.61743	
3.38593	1.62506	
3.38593	1.62659	
3.37982	1.62201	
3.36304	1.62506	
3.36609	1.62354	
3.38593	1.62659	
3.3844	1.62048	
3.3783	1.62354	
3.3905	1.62048	
3.38898	1.62354	
3.38135	1.62201	
3.38287	1.62048	
