4.14124	-4.94843	
4.13818	-4.94995	
4.14124	-4.953	
4.14429	-4.953	
4.1214	-4.93927	
4.1275	-4.94232	
4.1214	-4.94537	
4.12445	-4.9408	
4.12445	-4.9408	
4.1153	-4.9469	
4.12445	-4.95148	
4.11377	-4.95148	
4.11377	-4.9469	
4.10614	-4.94537	
4.12292	-4.9469	
4.10919	-4.953	
4.11987	-4.94995	
4.11835	-4.95758	
4.1153	-4.95148	
4.1153	-4.94995	
4.11682	-4.94995	
4.11987	-4.95758	
4.10919	-4.96368	
4.11072	-4.953	
4.12598	-4.95148	
4.12292	-4.95911	
4.11987	-4.95911	
4.11377	-4.96063	
4.11835	-4.96826	
4.10156	-4.96063	
4.11072	-4.97284	
4.1153	-4.97284	
4.11987	-4.96826	
4.13513	-4.96368	
4.11987	-4.96979	
4.12292	-4.97284	
4.10767	-4.96368	
4.1214	-4.96368	
4.11377	-4.96674	
4.1153	-4.96521	
4.1214	-4.96063	
4.1214	-4.96674	
4.12292	-4.95911	
4.13971	-4.96674	
4.12445	-4.96368	
4.10309	-4.96216	
4.11682	-4.96826	
4.11224	-4.96368	
4.11987	-4.96063	
4.10919	-4.96368	
4.11987	-4.96521	
4.11224	-4.96216	
4.11224	-4.95758	
4.11987	-4.96216	
4.11987	-4.95453	
4.1214	-4.95911	
4.1153	-4.96063	
4.1153	-4.95911	
4.11682	-4.95758	
4.11682	-4.95453	
4.1275	-4.96216	
4.10614	-4.95453	
4.10767	-4.95758	
4.11987	-4.95911	
4.12292	-4.96063	
4.09546	-4.96216	
4.10309	-4.95758	
4.10309	-4.95911	
4.10614	-4.95911	
4.10156	-4.96368	
4.10156	-4.95758	
4.10767	-4.95758	
4.09851	-4.96216	
4.09698	-4.95758	
4.09851	-4.95758	
4.08936	-4.96674	
4.09851	-4.95911	
4.09241	-4.95911	
4.09241	-4.95453	
4.09241	-4.95148	
4.10156	-4.95453	
4.11682	-4.96063	
4.10004	-4.96521	
4.12292	-4.95453	
4.10919	-4.96063	
4.1153	-4.96979	
4.1214	-4.96368	
4.10004	-4.96063	
4.10919	-4.95911	
4.10309	-4.95148	
4.10919	-4.953	
4.10309	-4.95148	
4.10919	-4.96216	
4.12445	-4.95911	
4.11682	-4.96674	
4.11377	-4.95148	
4.10919	-4.96674	
4.12292	-4.96521	
4.11682	-4.96674	
4.11224	-4.94537	
4.10767	-4.95911	
4.11072	-4.953	
4.11987	-4.95453	
4.11987	-4.95453	
4.13361	-4.94995	
4.12445	-4.95453	
4.10767	-4.94995	
4.11682	-4.94385	
4.11224	-4.95148	
4.11377	-4.94995	
4.10919	-4.94843	
4.10309	-4.94385	
4.09851	-4.94232	
4.11072	-4.94537	
4.09393	-4.94232	
4.09393	-4.95148	
4.09393	-4.9469	
4.09393	-4.95148	
4.10767	-4.953	
4.07715	-4.953	
4.07715	-4.93927	
4.08173	-4.94537	
4.07867	-4.9408	
4.09851	-4.94385	
4.08173	-4.95148	
4.09088	-4.953	
4.09241	-4.94843	
4.10004	-4.9469	
4.09546	-4.94537	
4.09088	-4.94232	
4.10004	-4.94843	
4.10156	-4.95453	
4.10767	-4.95148	
4.11682	-4.95758	
4.10767	-4.95758	
4.10614	-4.9469	
4.10156	-4.94843	
4.10614	-4.95148	
4.09851	-4.94537	
4.10156	-4.9469	
4.11224	-4.953	
4.12292	-4.9469	
4.10156	-4.94995	
4.10614	-4.94995	
4.10004	-4.95148	
4.08783	-4.94843	
4.07867	-4.94843	
4.09393	-4.9408	
4.09088	-4.94995	
4.09546	-4.95453	
4.10156	-4.95758	
4.09088	-4.95148	
4.08478	-4.9469	
4.08936	-4.94843	
4.09393	-4.94995	
4.10156	-4.95758	
4.09088	-4.93317	
4.06952	-4.94843	
4.07715	-4.95148	
4.09241	-4.953	
4.08325	-4.96063	
