2.11792,3.4317
2.13013,3.43018
2.11792,3.43018
2.1286,3.43018
2.1347,3.43628
2.14081,3.4317
2.14386,3.43323
2.1347,3.43628
2.13165,3.42865
2.11945,3.44238
2.14386,3.43933
2.14233,3.43323
2.13928,3.41949
2.13928,3.42865
2.13318,3.43323
2.13928,3.4317
2.15149,3.43933
2.11945,3.42407
2.14081,3.43628
2.13623,3.43475
2.14233,3.44086
2.15454,3.43628
2.14233,3.43475
2.14691,3.43628
2.13928,3.43933
2.13165,3.43628
2.11945,3.43781
2.13165,3.43933
2.12402,3.44086
2.12402,3.43628
2.15149,3.43933
2.13165,3.43933
2.11945,3.43323
2.14539,3.43475
2.11792,3.44086
2.13013,3.44086
2.13318,3.44086
2.1347,3.43781
2.13013,3.43781
2.13013,3.44086
2.12708,3.43781
2.13623,3.43933
2.14386,3.43933
2.1347,3.44238
2.1286,3.43323
2.14233,3.43933
2.1347,3.43475
2.13928,3.43475
2.14386,3.4256
2.14386,3.4317
2.13623,3.43323
2.14081,3.43628
2.14996,3.44391
2.14386,3.43475
2.15759,3.43628
2.14386,3.43475
2.15302,3.43323
2.14386,3.43323
2.16522,3.44086
2.14233,3.43933
2.13623,3.44238
2.15607,3.43475
2.14996,3.42712
2.16522,3.43323
2.17285,3.4317
2.14996,3.43781
2.14691,3.4317
2.15149,3.43781
2.14539,3.43323
2.14233,3.43323
2.14691,3.43475
2.14844,3.43475
2.14844,3.4317
2.14539,3.43323
2.14386,3.42712
2.15149,3.42712
2.13318,3.4317
2.14539,3.43018
2.12555,3.4317
2.13928,3.43475
2.1347,3.4317
2.12708,3.42865
2.13928,3.42712
2.13165,3.42865
2.13623,3.43018
2.1347,3.43323
2.13165,3.42865
2.11945,3.4317
2.14539,3.4317
2.13165,3.42865
2.13165,3.42407
2.12708,3.42712
2.14386,3.42712
2.1286,3.4317
2.10571,3.43018
2.12708,3.42865
2.14691,3.42865
2.1286,3.43323
2.12097,3.42712
2.13928,3.42712
2.12097,3.42865
2.13318,3.43781
2.14081,3.43933
2.14233,3.43781
2.13623,3.43933
2.15302,3.4317
2.15912,3.42712
2.15454,3.4317
2.15454,3.42712
2.15912,3.43628
2.14386,3.43628
2.15759,3.43323
2.14844,3.43933
2.1698,3.43475
2.1637,3.4317
2.15607,3.43018
2.16217,3.4317
2.14539,3.43628
2.15607,3.43475
2.14691,3.45154
2.17285,3.43933
2.15454,3.44391
2.14233,3.43628
2.15149,3.43628
2.14233,3.44086
2.14844,3.44543
2.1347,3.44238
2.13318,3.43933
2.12708,3.43628
2.13623,3.4317
2.14539,3.43323
2.13165,3.43323
2.12097,3.43018
2.13318,3.43018
2.13318,3.43323
2.11029,3.43018
2.11182,3.43475
2.11945,3.44086
2.13013,3.4317
2.11945,3.43323
2.11945,3.43781
2.14386,3.44238
2.1286,3.44238
2.13013,3.43781
2.1286,3.43628
2.14539,3.43628
2.15302,3.42865
