3.61938,-6.61316
3.62854,-6.61316
3.61938,-6.62231
3.61938,-6.62689
3.61481,-6.61926
3.62854,-6.62079
3.61633,-6.62079
3.62091,-6.61621
3.62091,-6.61621
3.61633,-6.61469
3.61633,-6.61926
3.62091,-6.61469
3.62091,-6.61774
3.62244,-6.61926
3.62091,-6.61926
3.62549,-6.61621
3.63159,-6.61621
3.62854,-6.61926
3.61938,-6.61774
3.62244,-6.61469
3.62854,-6.61469
3.63007,-6.62231
3.61938,-6.62079
3.62549,-6.61621
3.62549,-6.61621
3.63007,-6.61316
3.62091,-6.61316
3.62396,-6.61316
3.63007,-6.61469
3.62091,-6.61926
3.62396,-6.61621
3.63159,-6.61621
3.62396,-6.61316
3.63159,-6.61469
3.62854,-6.61163
3.62244,-6.62079
3.62854,-6.62079
3.63007,-6.62384
3.63312,-6.62079
3.62701,-6.62231
3.62701,-6.61926
3.6377,-6.61163
3.61938,-6.61621
3.63159,-6.61316
3.62701,-6.61621
3.63312,-6.61469
3.62854,-6.61621
3.63007,-6.61621
3.63312,-6.61163
3.62701,-6.61163
3.63007,-6.60553
3.63159,-6.60248
3.63922,-6.61163
3.63617,-6.61163
3.63007,-6.61316
3.63007,-6.61469
3.63159,-6.61011
3.6377,-6.60706
3.63312,-6.60553
3.6377,-6.60706
3.63312,-6.60858
3.63007,-6.61316
3.62854,-6.61469
3.62854,-6.61469
3.63159,-6.61469
3.63617,-6.61621
3.63617,-6.62079
3.62396,-6.61926
3.63617,-6.61774
3.62701,-6.61774
3.63617,-6.61163
3.63159,-6.62079
3.63617,-6.61621
3.63922,-6.61621
3.62549,-6.61469
3.63312,-6.61316
3.62549,-6.61011
3.63312,-6.61469
3.61938,-6.61469
3.6377,-6.61621
3.62854,-6.62537
3.62091,-6.62384
3.61938,-6.62231
3.62701,-6.61774
3.62244,-6.61316
3.62244,-6.61774
3.62701,-6.62079
3.62244,-6.62384
3.62396,-6.61926
3.62091,-6.62231
3.62396,-6.61621
3.62701,-6.61774
3.62091,-6.61621
3.62396,-6.61926
3.63617,-6.61774
3.63159,-6.62079
3.62701,-6.62079
3.61938,-6.62231
3.62549,-6.61774
3.62396,-6.61621
3.61938,-6.61316
3.6377,-6.61316
3.61938,-6.61926
3.61786,-6.61774
3.62854,-6.61774
3.61481,-6.61621
3.62701,-6.60858
3.61176,-6.60706
3.61938,-6.61163
3.61481,-6.61163
3.61938,-6.60706
3.62091,-6.61469
3.61786,-6.61774
3.62396,-6.61316
3.62396,-6.61621
3.62701,-6.61011
3.63617,-6.61621
3.62549,-6.60858
3.61938,-6.61163
3.62396,-6.61316
3.62244,-6.61316
3.63159,-6.61469
3.62091,-6.60858
3.62244,-6.60553
3.62396,-6.60553
3.63007,-6.60248
3.61938,-6.59943
3.62244,-6.61011
3.63159,-6.60706
3.62701,-6.61011
3.61481,-6.61011
3.61786,-6.60858
3.62549,-6.60095
3.61786,-6.60553
3.61938,-6.60248
3.61633,-6.61316
3.60718,-6.60553
3.6087,-6.61163
3.61938,-6.61469
3.62244,-6.61011
3.61938,-6.60706
3.61328,-6.60095
3.62549,-6.60095
3.61786,-6.60706
3.62701,-6.60248
3.62244,-6.60706
3.62091,-6.61011
3.62244,-6.60248
3.63159,-6.60248
3.62701,-6.61011
3.62244,-6.60553
3.62244,-6.60858
3.62091,-6.60706
3.61481,-6.60248
3.63159,-6.60858
3.63617,-6.60858
3.61786,-6.60095
3.61786,-6.60095
3.61786,-6.59943
3.63159,-6.60095
3.61786,-6.61011
3.61786,-6.60858
3.61786,-6.60553
3.61481,-6.60553
3.63159,-6.59943
3.61176,-6.60095
3.61938,-6.5979
3.62854,-6.59943
3.62549,-6.5979
3.62549,-6.5979
3.61481,-6.60095
3.62396,-6.59943
3.62549,-6.60706
3.61786,-6.59943
3.61481,-6.60553
3.61938,-6.60248
3.61328,-6.60248
3.60565,-6.60553
3.60107,-6.60553
3.60565,-6.60095
3.6087,-6.59485
3.6087,-6.59637
3.60107,-6.60095
3.60718,-6.59637
3.61481,-6.59332
3.61328,-6.59943
3.61176,-6.59485
3.61633,-6.59637
3.61328,-6.59485
3.62701,-6.59485
3.62244,-6.59332
3.62549,-6.5979
3.62396,-6.60095
3.63007,-6.60248
3.62091,-6.60553
3.62396,-6.60706
3.62701,-6.61163
3.61938,-6.60858
3.61786,-6.61011
3.61938,-6.61011
3.61938,-6.61011
3.62396,-6.61316
3.61938,-6.61163
3.62396,-6.61163
3.62701,-6.60858
3.63617,-6.60248
3.62244,-6.59943
3.61481,-6.59943
3.62854,-6.59485
3.62091,-6.59332
3.62091,-6.60095
3.61786,-6.5979
3.63007,-6.59943
3.62244,-6.60706
3.61786,-6.5979
3.61633,-6.5979
3.61481,-6.59943
3.62091,-6.59943
3.61938,-6.60553
3.61176,-6.60095
3.61633,-6.60553
3.61938,-6.60553
3.61938,-6.60248
3.61176,-6.60248
3.61633,-6.60095
3.6087,-6.60095
3.61786,-6.59637
3.61176,-6.61011
3.61328,-6.60553
3.60718,-6.60706
3.6087,-6.60553
3.61328,-6.60248
3.61481,-6.59485
3.60718,-6.59485
3.61176,-6.60553
3.61786,-6.60553
3.61481,-6.5979
3.61176,-6.5979
3.6026,-6.59637
3.61786,-6.59943
3.61481,-6.60095
3.60718,-6.59637
3.60413,-6.59485
3.62091,-6.59332
3.61786,-6.59485
3.61633,-6.5979
3.61633,-6.59485
